priority,action_type,module_name,variable_name,recommended_action,reason,code_files,brief_files,notes
P2,briefed_not_implemented,business-setup,business_setup_warning_count,check_alias_or_backlog,"Briefed field is not exposed by code; may be missing, renamed, or future within current module.",,12_MIRRA_BUSINESS_SETUP_v4.0_LOCKED.txt,intended_contract_not_currently_exposed_by_code
P2,briefed_not_implemented,business-setup,business_setup_warnings,check_alias_or_backlog,"Briefed field is not exposed by code; may be missing, renamed, or future within current module.",,12_MIRRA_BUSINESS_SETUP_v4.0_LOCKED.txt,intended_contract_not_currently_exposed_by_code | warnings_field
P2,briefed_not_implemented,business-setup,business_summary_model_trust_state,check_alias_or_backlog,"Briefed field is not exposed by code; may be missing, renamed, or future within current module.",,14_MIRRA_BUSINESS_SUMMARY_v4.0_LOCKED.txt,intended_contract_not_currently_exposed_by_code | trust_state_field
P2,briefed_not_implemented,business-setup,business_type,check_alias_or_backlog,"Briefed field is not exposed by code; may be missing, renamed, or future within current module.",,12_MIRRA_BUSINESS_SETUP_v4.0_LOCKED.txt | 14_MIRRA_BUSINESS_SUMMARY_v4.0_LOCKED.txt,intended_contract_not_currently_exposed_by_code
P2,briefed_not_implemented,business-setup,created_at,check_alias_or_backlog,"Briefed field is not exposed by code; may be missing, renamed, or future within current module.",,12_MIRRA_BUSINESS_SETUP_v4.0_LOCKED.txt,intended_contract_not_currently_exposed_by_code
P2,briefed_not_implemented,business-setup,is_labour_based,check_alias_or_backlog,"Briefed field is not exposed by code; may be missing, renamed, or future within current module.",,12_MIRRA_BUSINESS_SETUP_v4.0_LOCKED.txt,intended_contract_not_currently_exposed_by_code | readiness_field
P2,briefed_not_implemented,business-setup,is_product_based,check_alias_or_backlog,"Briefed field is not exposed by code; may be missing, renamed, or future within current module.",,12_MIRRA_BUSINESS_SETUP_v4.0_LOCKED.txt,intended_contract_not_currently_exposed_by_code | readiness_field
P2,briefed_not_implemented,business-setup,setup_completed,check_alias_or_backlog,"Briefed field is not exposed by code; may be missing, renamed, or future within current module.",,12_MIRRA_BUSINESS_SETUP_v4.0_LOCKED.txt,intended_contract_not_currently_exposed_by_code
P2,briefed_not_implemented,business-setup,updated_at,check_alias_or_backlog,"Briefed field is not exposed by code; may be missing, renamed, or future within current module.",,12_MIRRA_BUSINESS_SETUP_v4.0_LOCKED.txt,intended_contract_not_currently_exposed_by_code
P2,briefed_not_implemented,business-summary,activity_driver_value,check_alias_or_backlog,"Briefed field is not exposed by code; may be missing, renamed, or future within current module.",,14_MIRRA_BUSINESS_SUMMARY_v4.0_LOCKED.txt,intended_contract_not_currently_exposed_by_code
P2,briefed_not_implemented,business-summary,bridge_difference,check_alias_or_backlog,"Briefed field is not exposed by code; may be missing, renamed, or future within current module.",,14_MIRRA_BUSINESS_SUMMARY_v4.0_LOCKED.txt,intended_contract_not_currently_exposed_by_code
P2,briefed_not_implemented,business-summary,bridge_status,check_alias_or_backlog,"Briefed field is not exposed by code; may be missing, renamed, or future within current module.",,14_MIRRA_BUSINESS_SUMMARY_v4.0_LOCKED.txt,intended_contract_not_currently_exposed_by_code | status_field
P2,briefed_not_implemented,business-summary,business_summary_source_trace,check_alias_or_backlog,"Briefed field is not exposed by code; may be missing, renamed, or future within current module.",,14_MIRRA_BUSINESS_SUMMARY_v4.0_LOCKED.txt,intended_contract_not_currently_exposed_by_code
P2,briefed_not_implemented,business-summary,current_margin_label,check_alias_or_backlog,"Briefed field is not exposed by code; may be missing, renamed, or future within current module.",,14_MIRRA_BUSINESS_SUMMARY_v4.0_LOCKED.txt,intended_contract_not_currently_exposed_by_code
P2,briefed_not_implemented,business-summary,current_margin_per_driver,check_alias_or_backlog,"Briefed field is not exposed by code; may be missing, renamed, or future within current module.",,14_MIRRA_BUSINESS_SUMMARY_v4.0_LOCKED.txt,intended_contract_not_currently_exposed_by_code
P2,briefed_not_implemented,business-summary,recovery_gap_per_driver,check_alias_or_backlog,"Briefed field is not exposed by code; may be missing, renamed, or future within current module.",,14_MIRRA_BUSINESS_SUMMARY_v4.0_LOCKED.txt,intended_contract_not_currently_exposed_by_code
P2,briefed_not_implemented,business-summary,required_recovery_label,check_alias_or_backlog,"Briefed field is not exposed by code; may be missing, renamed, or future within current module.",,14_MIRRA_BUSINESS_SUMMARY_v4.0_LOCKED.txt,intended_contract_not_currently_exposed_by_code
P2,briefed_not_implemented,business-summary,required_recovery_per_driver,check_alias_or_backlog,"Briefed field is not exposed by code; may be missing, renamed, or future within current module.",,14_MIRRA_BUSINESS_SUMMARY_v4.0_LOCKED.txt,intended_contract_not_currently_exposed_by_code
P2,briefed_not_implemented,business-summary,required_recovery_unit_label,check_alias_or_backlog,"Briefed field is not exposed by code; may be missing, renamed, or future within current module.",,14_MIRRA_BUSINESS_SUMMARY_v4.0_LOCKED.txt,intended_contract_not_currently_exposed_by_code
P2,briefed_not_implemented,cost-allocation,cost_allocation_ready,check_alias_or_backlog,"Briefed field is not exposed by code; may be missing, renamed, or future within current module.",,17_MIRRA_COST_ALLOCATION_v4.0_LOCKED.txt,intended_contract_not_currently_exposed_by_code | readiness_field
P2,briefed_not_implemented,cost-allocation,cost_allocation_status,check_alias_or_backlog,"Briefed field is not exposed by code; may be missing, renamed, or future within current module.",,17_MIRRA_COST_ALLOCATION_v4.0_LOCKED.txt,intended_contract_not_currently_exposed_by_code | status_field
P2,briefed_not_implemented,cost-allocation,recovery_summary_cards,check_alias_or_backlog,"Briefed field is not exposed by code; may be missing, renamed, or future within current module.",,18_MIRRA_RECOVERY_SUMMARY_v4.0_LOCKED.txt,intended_contract_not_currently_exposed_by_code
P2,briefed_not_implemented,cost-allocation,required_recovery_per_driver,check_alias_or_backlog,"Briefed field is not exposed by code; may be missing, renamed, or future within current module.",,18_MIRRA_RECOVERY_SUMMARY_v4.0_LOCKED.txt,intended_contract_not_currently_exposed_by_code
P2,briefed_not_implemented,cost-allocation,total_assigned_overhead_amount,check_alias_or_backlog,"Briefed field is not exposed by code; may be missing, renamed, or future within current module.",,17_MIRRA_COST_ALLOCATION_v4.0_LOCKED.txt,intended_contract_not_currently_exposed_by_code
P2,briefed_not_implemented,cost-allocation,total_remaining_overhead_amount,check_alias_or_backlog,"Briefed field is not exposed by code; may be missing, renamed, or future within current module.",,17_MIRRA_COST_ALLOCATION_v4.0_LOCKED.txt,intended_contract_not_currently_exposed_by_code
P2,briefed_not_implemented,cost-allocation,total_unrecovered_cost,check_alias_or_backlog,"Briefed field is not exposed by code; may be missing, renamed, or future within current module.",,18_MIRRA_RECOVERY_SUMMARY_v4.0_LOCKED.txt,intended_contract_not_currently_exposed_by_code
P2,briefed_not_implemented,cost-summary,job_actual_cost_summary,check_alias_or_backlog,"Briefed field is not exposed by code; may be missing, renamed, or future within current module.",,22_MIRRA_SOQ_JOB_PO_LAYER_v4.0_LOCKED.txt,intended_contract_not_currently_exposed_by_code
P2,briefed_not_implemented,cost-summary,margin_pool,check_alias_or_backlog,"Briefed field is not exposed by code; may be missing, renamed, or future within current module.",,14_MIRRA_BUSINESS_SUMMARY_v4.0_LOCKED.txt,intended_contract_not_currently_exposed_by_code
P2,briefed_not_implemented,cost-summary,recovery_gap_per_driver,check_alias_or_backlog,"Briefed field is not exposed by code; may be missing, renamed, or future within current module.",,14_MIRRA_BUSINESS_SUMMARY_v4.0_LOCKED.txt,intended_contract_not_currently_exposed_by_code
P2,briefed_not_implemented,cost-summary,unit_cost_validation_rows,check_alias_or_backlog,"Briefed field is not exposed by code; may be missing, renamed, or future within current module.",,22_MIRRA_SOQ_JOB_PO_LAYER_v4.0_LOCKED.txt,intended_contract_not_currently_exposed_by_code
P2,briefed_not_implemented,general-overheads,assigned_overhead_amount,check_alias_or_backlog,"Briefed field is not exposed by code; may be missing, renamed, or future within current module.",,05_MIRRA_GENERAL_OVERHEADS_v4.0_LOCKED.txt,intended_contract_not_currently_exposed_by_code
P2,briefed_not_implemented,general-overheads,default_overhead_pool,check_alias_or_backlog,"Briefed field is not exposed by code; may be missing, renamed, or future within current module.",,17_MIRRA_COST_ALLOCATION_v4.0_LOCKED.txt,intended_contract_not_currently_exposed_by_code
P2,briefed_not_implemented,general-overheads,general_overheads_import_handoff,check_alias_or_backlog,"Briefed field is not exposed by code; may be missing, renamed, or future within current module.",,29_MIRRA_INTEGRATIONS_API_LAYER_v4.0_LOCKED.txt,intended_contract_not_currently_exposed_by_code
P2,briefed_not_implemented,general-overheads,general_overheads_model_trust_state,check_alias_or_backlog,"Briefed field is not exposed by code; may be missing, renamed, or future within current module.",,05_MIRRA_GENERAL_OVERHEADS_v4.0_LOCKED.txt,intended_contract_not_currently_exposed_by_code | trust_state_field
P2,briefed_not_implemented,general-overheads,general_overheads_pool_amount,check_alias_or_backlog,"Briefed field is not exposed by code; may be missing, renamed, or future within current module.",,05_MIRRA_GENERAL_OVERHEADS_v4.0_LOCKED.txt,intended_contract_not_currently_exposed_by_code
P2,briefed_not_implemented,general-overheads,general_overheads_pool_source_module,check_alias_or_backlog,"Briefed field is not exposed by code; may be missing, renamed, or future within current module.",,05_MIRRA_GENERAL_OVERHEADS_v4.0_LOCKED.txt,intended_contract_not_currently_exposed_by_code
P2,briefed_not_implemented,general-overheads,general_overheads_pool_source_name,check_alias_or_backlog,"Briefed field is not exposed by code; may be missing, renamed, or future within current module.",,05_MIRRA_GENERAL_OVERHEADS_v4.0_LOCKED.txt,intended_contract_not_currently_exposed_by_code
P2,briefed_not_implemented,general-overheads,general_overheads_ready,check_alias_or_backlog,"Briefed field is not exposed by code; may be missing, renamed, or future within current module.",,05_MIRRA_GENERAL_OVERHEADS_v4.0_LOCKED.txt,intended_contract_not_currently_exposed_by_code | readiness_field
P2,briefed_not_implemented,general-overheads,general_overheads_reconciliation_checks,check_alias_or_backlog,"Briefed field is not exposed by code; may be missing, renamed, or future within current module.",,05_MIRRA_GENERAL_OVERHEADS_v4.0_LOCKED.txt,intended_contract_not_currently_exposed_by_code
P2,briefed_not_implemented,general-overheads,general_overheads_warning_count,check_alias_or_backlog,"Briefed field is not exposed by code; may be missing, renamed, or future within current module.",,05_MIRRA_GENERAL_OVERHEADS_v4.0_LOCKED.txt,intended_contract_not_currently_exposed_by_code
P2,briefed_not_implemented,general-overheads,general_overheads_warnings,check_alias_or_backlog,"Briefed field is not exposed by code; may be missing, renamed, or future within current module.",,05_MIRRA_GENERAL_OVERHEADS_v4.0_LOCKED.txt,intended_contract_not_currently_exposed_by_code | warnings_field
P2,briefed_not_implemented,general-overheads,gross_general_overheads_benchmark,check_alias_or_backlog,"Briefed field is not exposed by code; may be missing, renamed, or future within current module.",,05_MIRRA_GENERAL_OVERHEADS_v4.0_LOCKED.txt,intended_contract_not_currently_exposed_by_code
P2,briefed_not_implemented,general-overheads,mirra_operating_position,check_alias_or_backlog,"Briefed field is not exposed by code; may be missing, renamed, or future within current module.",,14_MIRRA_BUSINESS_SUMMARY_v4.0_LOCKED.txt,intended_contract_not_currently_exposed_by_code
P2,briefed_not_implemented,general-overheads,net_general_overheads,check_alias_or_backlog,"Briefed field is not exposed by code; may be missing, renamed, or future within current module.",,05_MIRRA_GENERAL_OVERHEADS_v4.0_LOCKED.txt,intended_contract_not_currently_exposed_by_code
P2,briefed_not_implemented,general-overheads,net_position,check_alias_or_backlog,"Briefed field is not exposed by code; may be missing, renamed, or future within current module.",,14_MIRRA_BUSINESS_SUMMARY_v4.0_LOCKED.txt,intended_contract_not_currently_exposed_by_code
P2,briefed_not_implemented,general-overheads,operating_expense_benchmark_total,check_alias_or_backlog,"Briefed field is not exposed by code; may be missing, renamed, or future within current module.",,04_MIRRA_P_AND_L_PAGE_v4.0_LOCKED.txt,intended_contract_not_currently_exposed_by_code
P2,briefed_not_implemented,general-overheads,over_assigned_overhead_amount,check_alias_or_backlog,"Briefed field is not exposed by code; may be missing, renamed, or future within current module.",,05_MIRRA_GENERAL_OVERHEADS_v4.0_LOCKED.txt,intended_contract_not_currently_exposed_by_code
P2,briefed_not_implemented,general-overheads,overhead_allocation_status,check_alias_or_backlog,"Briefed field is not exposed by code; may be missing, renamed, or future within current module.",,05_MIRRA_GENERAL_OVERHEADS_v4.0_LOCKED.txt,intended_contract_not_currently_exposed_by_code | status_field
P2,briefed_not_implemented,general-overheads,overhead_distribution_method,check_alias_or_backlog,"Briefed field is not exposed by code; may be missing, renamed, or future within current module.",,05_MIRRA_GENERAL_OVERHEADS_v4.0_LOCKED.txt,intended_contract_not_currently_exposed_by_code
P2,briefed_not_implemented,general-overheads,overhead_group_assignments,check_alias_or_backlog,"Briefed field is not exposed by code; may be missing, renamed, or future within current module.",,17_MIRRA_COST_ALLOCATION_v4.0_LOCKED.txt,intended_contract_not_currently_exposed_by_code
P2,briefed_not_implemented,general-overheads,remaining_overhead_pool_amount,check_alias_or_backlog,"Briefed field is not exposed by code; may be missing, renamed, or future within current module.",,05_MIRRA_GENERAL_OVERHEADS_v4.0_LOCKED.txt,intended_contract_not_currently_exposed_by_code
P2,briefed_not_implemented,general-overheads,source_overhead_pool_amount,check_alias_or_backlog,"Briefed field is not exposed by code; may be missing, renamed, or future within current module.",,05_MIRRA_GENERAL_OVERHEADS_v4.0_LOCKED.txt,intended_contract_not_currently_exposed_by_code
P2,briefed_not_implemented,labour,activity_driver_type,check_alias_or_backlog,"Briefed field is not exposed by code; may be missing, renamed, or future within current module.",,15_MIRRA_REVENUE_REALITY_v4.0_LOCKED.txt,intended_contract_not_currently_exposed_by_code
P2,briefed_not_implemented,labour,activity_driver_value,check_alias_or_backlog,"Briefed field is not exposed by code; may be missing, renamed, or future within current module.",,15_MIRRA_REVENUE_REALITY_v4.0_LOCKED.txt,intended_contract_not_currently_exposed_by_code
P2,briefed_not_implemented,labour,api_error_rows,check_alias_or_backlog,"Briefed field is not exposed by code; may be missing, renamed, or future within current module.",,29_MIRRA_INTEGRATIONS_API_LAYER_v4.0_LOCKED.txt,intended_contract_not_currently_exposed_by_code
P2,briefed_not_implemented,labour,asset_consumption_rows,check_alias_or_backlog,"Briefed field is not exposed by code; may be missing, renamed, or future within current module.",,22_MIRRA_SOQ_JOB_PO_LAYER_v4.0_LOCKED.txt,intended_contract_not_currently_exposed_by_code
P2,briefed_not_implemented,labour,asset_feedback_rows,check_alias_or_backlog,"Briefed field is not exposed by code; may be missing, renamed, or future within current module.",,24_MIRRA_MODEL_FEEDBACK_LOOP_v4.0_LOCKED.txt,intended_contract_not_currently_exposed_by_code
P2,briefed_not_implemented,labour,asset_finance_benchmark_total,check_alias_or_backlog,"Briefed field is not exposed by code; may be missing, renamed, or future within current module.",,04_MIRRA_P_AND_L_PAGE_v4.0_LOCKED.txt,intended_contract_not_currently_exposed_by_code
P2,briefed_not_implemented,labour,asset_finance_variance_amount,check_alias_or_backlog,"Briefed field is not exposed by code; may be missing, renamed, or future within current module.",,10_MIRRA_MODULE_RECONCILIATION_v4.0_LOCKED.txt,intended_contract_not_currently_exposed_by_code
P2,briefed_not_implemented,labour,asset_finance_variance_percent,check_alias_or_backlog,"Briefed field is not exposed by code; may be missing, renamed, or future within current module.",,10_MIRRA_MODULE_RECONCILIATION_v4.0_LOCKED.txt,intended_contract_not_currently_exposed_by_code
P2,briefed_not_implemented,labour,asset_group_assignments,check_alias_or_backlog,"Briefed field is not exposed by code; may be missing, renamed, or future within current module.",,17_MIRRA_COST_ALLOCATION_v4.0_LOCKED.txt,intended_contract_not_currently_exposed_by_code
P2,briefed_not_implemented,labour,asset_id,check_alias_or_backlog,"Briefed field is not exposed by code; may be missing, renamed, or future within current module.",,17_MIRRA_COST_ALLOCATION_v4.0_LOCKED.txt,intended_contract_not_currently_exposed_by_code
P2,briefed_not_implemented,labour,asset_modelling_rows,check_alias_or_backlog,"Briefed field is not exposed by code; may be missing, renamed, or future within current module.",,30_MIRRA_BUSINESS_MODELLING_v4.0_LOCKED.txt,intended_contract_not_currently_exposed_by_code
P2,briefed_not_implemented,labour,asset_reality_context,check_alias_or_backlog,"Briefed field is not exposed by code; may be missing, renamed, or future within current module.",,14_MIRRA_BUSINESS_SUMMARY_v4.0_LOCKED.txt,intended_contract_not_currently_exposed_by_code
P2,briefed_not_implemented,labour,asset_variance_rows,check_alias_or_backlog,"Briefed field is not exposed by code; may be missing, renamed, or future within current module.",,23_MIRRA_JOB_COSTING_PROFITABILITY_v4.0_LOCKED.txt,intended_contract_not_currently_exposed_by_code
P2,briefed_not_implemented,labour,business_summary_model_trust_state,check_alias_or_backlog,"Briefed field is not exposed by code; may be missing, renamed, or future within current module.",,14_MIRRA_BUSINESS_SUMMARY_v4.0_LOCKED.txt,intended_contract_not_currently_exposed_by_code | trust_state_field
P2,briefed_not_implemented,labour,category_modelling_rows,check_alias_or_backlog,"Briefed field is not exposed by code; may be missing, renamed, or future within current module.",,30_MIRRA_BUSINESS_MODELLING_v4.0_LOCKED.txt,intended_contract_not_currently_exposed_by_code
P2,briefed_not_implemented,labour,current_margin_per_driver,check_alias_or_backlog,"Briefed field is not exposed by code; may be missing, renamed, or future within current module.",,15_MIRRA_REVENUE_REALITY_v4.0_LOCKED.txt,intended_contract_not_currently_exposed_by_code
P2,briefed_not_implemented,labour,default_productive_labour_pool,check_alias_or_backlog,"Briefed field is not exposed by code; may be missing, renamed, or future within current module.",,17_MIRRA_COST_ALLOCATION_v4.0_LOCKED.txt,intended_contract_not_currently_exposed_by_code
P2,briefed_not_implemented,labour,fully_burdened_cost_rate,check_alias_or_backlog,"Briefed field is not exposed by code; may be missing, renamed, or future within current module.",,19_MIRRA_RATE_BUILDER_v4.0_LOCKED.txt,intended_contract_not_currently_exposed_by_code
P2,briefed_not_implemented,labour,general_overheads_benchmark_total,check_alias_or_backlog,"Briefed field is not exposed by code; may be missing, renamed, or future within current module.",,04_MIRRA_P_AND_L_PAGE_v4.0_LOCKED.txt,intended_contract_not_currently_exposed_by_code
P2,briefed_not_implemented,labour,general_overheads_bridge_variance,check_alias_or_backlog,"Briefed field is not exposed by code; may be missing, renamed, or future within current module.",,14_MIRRA_BUSINESS_SUMMARY_v4.0_LOCKED.txt,intended_contract_not_currently_exposed_by_code
P2,briefed_not_implemented,labour,general_overheads_pool,check_alias_or_backlog,"Briefed field is not exposed by code; may be missing, renamed, or future within current module.",,17_MIRRA_COST_ALLOCATION_v4.0_LOCKED.txt,intended_contract_not_currently_exposed_by_code
P2,briefed_not_implemented,labour,group_cost_stacks,check_alias_or_backlog,"Briefed field is not exposed by code; may be missing, renamed, or future within current module.",,17_MIRRA_COST_ALLOCATION_v4.0_LOCKED.txt,intended_contract_not_currently_exposed_by_code
P2,briefed_not_implemented,labour,labour_consumption_of_margin_percent,check_alias_or_backlog,"Briefed field is not exposed by code; may be missing, renamed, or future within current module.",,14_MIRRA_BUSINESS_SUMMARY_v4.0_LOCKED.txt | 15_MIRRA_REVENUE_REALITY_v4.0_LOCKED.txt,intended_contract_not_currently_exposed_by_code
P2,briefed_not_implemented,labour,labour_consumption_rows,check_alias_or_backlog,"Briefed field is not exposed by code; may be missing, renamed, or future within current module.",,22_MIRRA_SOQ_JOB_PO_LAYER_v4.0_LOCKED.txt,intended_contract_not_currently_exposed_by_code
P2,briefed_not_implemented,labour,labour_cost_for_stress_test,check_alias_or_backlog,"Briefed field is not exposed by code; may be missing, renamed, or future within current module.",,15_MIRRA_REVENUE_REALITY_v4.0_LOCKED.txt,intended_contract_not_currently_exposed_by_code
P2,briefed_not_implemented,labour,labour_cost_per_driver,check_alias_or_backlog,"Briefed field is not exposed by code; may be missing, renamed, or future within current module.",,15_MIRRA_REVENUE_REALITY_v4.0_LOCKED.txt,intended_contract_not_currently_exposed_by_code
P2,briefed_not_implemented,labour,labour_feedback_rows,check_alias_or_backlog,"Briefed field is not exposed by code; may be missing, renamed, or future within current module.",,24_MIRRA_MODEL_FEEDBACK_LOOP_v4.0_LOCKED.txt,intended_contract_not_currently_exposed_by_code
P2,briefed_not_implemented,labour,labour_group_assignments,check_alias_or_backlog,"Briefed field is not exposed by code; may be missing, renamed, or future within current module.",,17_MIRRA_COST_ALLOCATION_v4.0_LOCKED.txt,intended_contract_not_currently_exposed_by_code
P2,briefed_not_implemented,labour,labour_import_handoff,check_alias_or_backlog,"Briefed field is not exposed by code; may be missing, renamed, or future within current module.",,29_MIRRA_INTEGRATIONS_API_LAYER_v4.0_LOCKED.txt,intended_contract_not_currently_exposed_by_code
P2,briefed_not_implemented,labour,labour_margin_gap,check_alias_or_backlog,"Briefed field is not exposed by code; may be missing, renamed, or future within current module.",,15_MIRRA_REVENUE_REALITY_v4.0_LOCKED.txt,intended_contract_not_currently_exposed_by_code
P2,briefed_not_implemented,labour,labour_margin_gap_per_driver,check_alias_or_backlog,"Briefed field is not exposed by code; may be missing, renamed, or future within current module.",,15_MIRRA_REVENUE_REALITY_v4.0_LOCKED.txt,intended_contract_not_currently_exposed_by_code
P2,briefed_not_implemented,labour,labour_model_trust_state,check_alias_or_backlog,"Briefed field is not exposed by code; may be missing, renamed, or future within current module.",,07_MIRRA_LABOUR_MODULE_v4.0_LOCKED.txt,intended_contract_not_currently_exposed_by_code | trust_state_field
P2,briefed_not_implemented,labour,labour_modelling_rows,check_alias_or_backlog,"Briefed field is not exposed by code; may be missing, renamed, or future within current module.",,30_MIRRA_BUSINESS_MODELLING_v4.0_LOCKED.txt,intended_contract_not_currently_exposed_by_code
P2,briefed_not_implemented,labour,labour_shortfall_against_margin,check_alias_or_backlog,"Briefed field is not exposed by code; may be missing, renamed, or future within current module.",,14_MIRRA_BUSINESS_SUMMARY_v4.0_LOCKED.txt | 15_MIRRA_REVENUE_REALITY_v4.0_LOCKED.txt,intended_contract_not_currently_exposed_by_code
P2,briefed_not_implemented,labour,labour_variance_amount,check_alias_or_backlog,"Briefed field is not exposed by code; may be missing, renamed, or future within current module.",,10_MIRRA_MODULE_RECONCILIATION_v4.0_LOCKED.txt,intended_contract_not_currently_exposed_by_code
P2,briefed_not_implemented,labour,labour_variance_percent,check_alias_or_backlog,"Briefed field is not exposed by code; may be missing, renamed, or future within current module.",,10_MIRRA_MODULE_RECONCILIATION_v4.0_LOCKED.txt,intended_contract_not_currently_exposed_by_code
P2,briefed_not_implemented,labour,labour_variance_rows,check_alias_or_backlog,"Briefed field is not exposed by code; may be missing, renamed, or future within current module.",,23_MIRRA_JOB_COSTING_PROFITABILITY_v4.0_LOCKED.txt,intended_contract_not_currently_exposed_by_code
P2,briefed_not_implemented,labour,labour_warning_count,check_alias_or_backlog,"Briefed field is not exposed by code; may be missing, renamed, or future within current module.",,07_MIRRA_LABOUR_MODULE_v4.0_LOCKED.txt,intended_contract_not_currently_exposed_by_code
P2,briefed_not_implemented,labour,labour_warnings,check_alias_or_backlog,"Briefed field is not exposed by code; may be missing, renamed, or future within current module.",,07_MIRRA_LABOUR_MODULE_v4.0_LOCKED.txt,intended_contract_not_currently_exposed_by_code | warnings_field
P2,briefed_not_implemented,labour,margin_after_labour,check_alias_or_backlog,"Briefed field is not exposed by code; may be missing, renamed, or future within current module.",,14_MIRRA_BUSINESS_SUMMARY_v4.0_LOCKED.txt | 15_MIRRA_REVENUE_REALITY_v4.0_LOCKED.txt,intended_contract_not_currently_exposed_by_code
P2,briefed_not_implemented,labour,margin_after_labour_per_driver,check_alias_or_backlog,"Briefed field is not exposed by code; may be missing, renamed, or future within current module.",,15_MIRRA_REVENUE_REALITY_v4.0_LOCKED.txt,intended_contract_not_currently_exposed_by_code
P2,briefed_not_implemented,labour,margin_after_labour_percent_of_revenue,check_alias_or_backlog,"Briefed field is not exposed by code; may be missing, renamed, or future within current module.",,15_MIRRA_REVENUE_REALITY_v4.0_LOCKED.txt,intended_contract_not_currently_exposed_by_code
P2,briefed_not_implemented,labour,margin_pool,check_alias_or_backlog,"Briefed field is not exposed by code; may be missing, renamed, or future within current module.",,15_MIRRA_REVENUE_REALITY_v4.0_LOCKED.txt,intended_contract_not_currently_exposed_by_code
P2,briefed_not_implemented,labour,margin_surplus_after_labour,check_alias_or_backlog,"Briefed field is not exposed by code; may be missing, renamed, or future within current module.",,14_MIRRA_BUSINESS_SUMMARY_v4.0_LOCKED.txt | 15_MIRRA_REVENUE_REALITY_v4.0_LOCKED.txt,intended_contract_not_currently_exposed_by_code
P2,briefed_not_implemented,labour,material_category_feedback_rows,check_alias_or_backlog,"Briefed field is not exposed by code; may be missing, renamed, or future within current module.",,24_MIRRA_MODEL_FEEDBACK_LOOP_v4.0_LOCKED.txt,intended_contract_not_currently_exposed_by_code
P2,briefed_not_implemented,labour,material_consumption_rows,check_alias_or_backlog,"Briefed field is not exposed by code; may be missing, renamed, or future within current module.",,22_MIRRA_SOQ_JOB_PO_LAYER_v4.0_LOCKED.txt,intended_contract_not_currently_exposed_by_code
P2,briefed_not_implemented,labour,material_margin_percent,check_alias_or_backlog,"Briefed field is not exposed by code; may be missing, renamed, or future within current module.",,14_MIRRA_BUSINESS_SUMMARY_v4.0_LOCKED.txt,intended_contract_not_currently_exposed_by_code
P2,briefed_not_implemented,labour,material_variance_rows,check_alias_or_backlog,"Briefed field is not exposed by code; may be missing, renamed, or future within current module.",,23_MIRRA_JOB_COSTING_PROFITABILITY_v4.0_LOCKED.txt,intended_contract_not_currently_exposed_by_code
P2,briefed_not_implemented,labour,net_position,check_alias_or_backlog,"Briefed field is not exposed by code; may be missing, renamed, or future within current module.",,14_MIRRA_BUSINESS_SUMMARY_v4.0_LOCKED.txt,intended_contract_not_currently_exposed_by_code
P2,briefed_not_implemented,labour,non_productive_staff_count,check_alias_or_backlog,"Briefed field is not exposed by code; may be missing, renamed, or future within current module.",,07_MIRRA_LABOUR_MODULE_v4.0_LOCKED.txt,intended_contract_not_currently_exposed_by_code
P2,briefed_not_implemented,labour,normalised_reconciliation_inputs,check_alias_or_backlog,"Briefed field is not exposed by code; may be missing, renamed, or future within current module.",,10_MIRRA_MODULE_RECONCILIATION_v4.0_LOCKED.txt,intended_contract_not_currently_exposed_by_code
P2,briefed_not_implemented,labour,overhead_feedback_rows,check_alias_or_backlog,"Briefed field is not exposed by code; may be missing, renamed, or future within current module.",,24_MIRRA_MODEL_FEEDBACK_LOOP_v4.0_LOCKED.txt,intended_contract_not_currently_exposed_by_code
P2,briefed_not_implemented,labour,overhead_modelling_rows,check_alias_or_backlog,"Briefed field is not exposed by code; may be missing, renamed, or future within current module.",,30_MIRRA_BUSINESS_MODELLING_v4.0_LOCKED.txt,intended_contract_not_currently_exposed_by_code
P2,briefed_not_implemented,labour,productive_asset_pool,check_alias_or_backlog,"Briefed field is not exposed by code; may be missing, renamed, or future within current module.",,17_MIRRA_COST_ALLOCATION_v4.0_LOCKED.txt,intended_contract_not_currently_exposed_by_code
P2,briefed_not_implemented,labour,productive_labour_pool,check_alias_or_backlog,"Briefed field is not exposed by code; may be missing, renamed, or future within current module.",,17_MIRRA_COST_ALLOCATION_v4.0_LOCKED.txt,intended_contract_not_currently_exposed_by_code
P2,briefed_not_implemented,labour,productive_staff_count,check_alias_or_backlog,"Briefed field is not exposed by code; may be missing, renamed, or future within current module.",,07_MIRRA_LABOUR_MODULE_v4.0_LOCKED.txt,intended_contract_not_currently_exposed_by_code
P2,briefed_not_implemented,labour,rate_target_rows,check_alias_or_backlog,"Briefed field is not exposed by code; may be missing, renamed, or future within current module.",,30_MIRRA_BUSINESS_MODELLING_v4.0_LOCKED.txt,intended_contract_not_currently_exposed_by_code
P2,briefed_not_implemented,labour,residual_margin_after_labour,check_alias_or_backlog,"Briefed field is not exposed by code; may be missing, renamed, or future within current module.",,14_MIRRA_BUSINESS_SUMMARY_v4.0_LOCKED.txt | 15_MIRRA_REVENUE_REALITY_v4.0_LOCKED.txt,intended_contract_not_currently_exposed_by_code
